,config appearance force_rewrite,config appearance noise_preview,config appearance show_aposteriori_surface,config appearance skip_volume_generation,config appearance surface_3d_preview,config areasampling areasize_mm,config areasampling areasize_px,config areasampling voxelsize_mm,config filepattern,config filepattern_abspath,config filepattern_series_number,config generator_id,config generators Continuous tubes element_number,config generators Continuous tubes radius_distribution_fixed,config generators Continuous tubes radius_distribution_maximum,config generators Continuous tubes radius_distribution_mean,config generators Continuous tubes radius_distribution_minimum,config generators Continuous tubes radius_distribution_normal,config generators Continuous tubes radius_distribution_standard_deviation,config generators Continuous tubes radius_distribution_uniform,config generators Continuous tubes random_generator_seed,config generators Gensei n_objects,config generators Unconnected tubes allow_overlap,config generators Unconnected tubes element_number,config generators Unconnected tubes last_element_can_be_smaller,config generators Unconnected tubes length_distribution_mean,config generators Unconnected tubes length_distribution_standard_deviation,config generators Unconnected tubes maximum_1000_iteration_number,config generators Unconnected tubes orientation_alpha_rad,config generators Unconnected tubes orientation_anisotropic,config generators Unconnected tubes orientation_beta_rad,config generators Unconnected tubes orientation_variance_rad,config generators Unconnected tubes radius_distribution_fixed,config generators Unconnected tubes radius_distribution_maximum,config generators Unconnected tubes radius_distribution_mean,config generators Unconnected tubes radius_distribution_minimum,config generators Unconnected tubes radius_distribution_normal,config generators Unconnected tubes radius_distribution_standard_deviation,config generators Unconnected tubes radius_distribution_uniform,config generators Unconnected tubes random_generator_seed,config generators Unconnected tubes tube_shape,config generators Unconnected tubes volume_fraction,config generators Voronoi tubes element_number,config generators Voronoi tubes radius_distribution_fixed,config generators Voronoi tubes radius_distribution_maximum,config generators Voronoi tubes radius_distribution_mean,config generators Voronoi tubes radius_distribution_minimum,config generators Voronoi tubes radius_distribution_normal,config generators Voronoi tubes radius_distribution_standard_deviation,config generators Voronoi tubes radius_distribution_uniform,config generators Voronoi tubes random_generator_seed,config measurement polygon_radius_selection_method,config measurement tube_shape,config output aposteriori_measurement,config output aposteriori_measurement_multiplier,config output note,config output one_row_filename,config output run_label,config postprocessing add_noise,config postprocessing background_intensity,config postprocessing gaussian_blur,config postprocessing gaussian_filter_sigma_mm,config postprocessing intensity_profile_intensity,config postprocessing intensity_profile_radius,config postprocessing limit_negative_intensities,config postprocessing measurement_resolution,config postprocessing negative,config postprocessing noise_exponent,config postprocessing noise_lambda0,config postprocessing noise_lambda1,config postprocessing noise_mean,config postprocessing noise_rng_seed,config postprocessing noise_std,config postprocessing output_dtype,config required_teigen_version,measurement area volume [mm^3],measurement count [],measurement length [mm],measurement length d. [mm^-2],measurement mean radius [mm],measurement negative numeric volume [mm^3],measurement negative numeric volume fraction [],measurement numeric surface [mm^2],measurement numeric volume [mm^3],measurement numeric volume fraction [],measurement surface [mm^2],measurement surface d. [mm^-1],measurement volume [mm^3],measurement volume d. [],processing_info datetime,processing_info step1_finished,processing_info step1_generate_time_s,processing_info step1_generate_vtk_time_s,processing_info step1_init_datetime,processing_info step1_total_time_s,processing_info step2_finish_datetime,processing_info step2_finished,processing_info step2_generate_volume_time_s,processing_info step2_init_datetime,processing_info step2_numeric_measurement_time_s,processing_info step2_save_volume_time_s,processing_info step2_total_time_s,volume [mm^3],numeric volume [mm^3],surface [mm^2],numeric surface [mm^2],surface difference [mm^2],surface difference [-],surface difference [%],volume difference [mm^3],volume difference [-],volume difference [%],surface error [mm^2],surface error [-],surface error [%],volume error [mm^3],volume error [-],volume error [%],measurement_resolution,length_distribution_mean,radius_distribution_mean,element_number,element number,measurement resolution,step 1 time [s],step 2 time [s],total time [s],radius method
12902,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,20.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,35,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50150.6345991,0.78360366561,7110.80445143,13849.3654009,0.21639633439,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.298413,26.825491,2017-10-13 05:50:48.899541,50.123904,2017-10-13 05:50:47.916452,False,0.0,2017-10-13 05:50:47.772509,0.024507,0.119436,0.143943,13879.3220612,13849.3654009,7110.02570405,7110.80445143,0.77874738,0.000109528068169,0.0109528068169,-29.9566603,-0.0021583662493,-0.21583662493,0.77874738,0.000109528068169,0.0109528068169,29.9566603,0.0021583662493,0.21583662493,35,10.0,5.0,20.0,20.0,35,50.123904,0.143943,50.267847,cylinder surface + sphere error
12904,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,20.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error + join error,True,False,1.0,element number cylinder surface + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,35,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50137.5439199,0.783399123748,7116.73816503,13862.4560801,0.216600876252,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.452871,24.558278,2017-10-13 05:51:40.974921,48.011149,2017-10-13 05:51:40.032698,False,0.0,2017-10-13 05:51:39.848674,0.03174,0.152284,0.184024,13879.3220612,13862.4560801,7110.02570405,7116.73816503,6.71246098,0.00094408392591,0.094408392591,-16.8659811,-0.00121518767456,-0.121518767456,6.71246098,0.00094408392591,0.094408392591,16.8659811,0.00121518767456,0.121518767456,35,10.0,5.0,20.0,20.0,35,48.011149,0.184024,48.195173,cylinder surface + sphere error + join error
12906,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,20.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume + sphere error + join error,True,False,1.0,element number cylinder volume + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,35,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50120.520262,0.783133129094,7120.14046729,13879.479738,0.216866870906,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.943755,24.456325,2017-10-13 05:52:30.899007,48.40008,2017-10-13 05:52:29.964653,False,0.0,2017-10-13 05:52:29.803516,0.02337,0.137767,0.161137,13879.3220612,13879.479738,7110.02570405,7120.14046729,10.11476324,0.00142260572057,0.142260572057,0.157676799998,1.13605548817e-05,0.00113605548817,10.11476324,0.00142260572057,0.142260572057,0.157676799998,1.13605548817e-05,0.00113605548817,35,10.0,5.0,20.0,20.0,35,48.40008,0.161137,48.561217,cylinder volume + sphere error + join error
12908,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface,True,False,1.0,element number cylinder surface,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,15,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50366.4865731,0.786976352705,7079.7859884,13633.5134269,0.213023647295,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.379904,3.310946,2017-10-13 05:53:21.210535,26.69085,2017-10-13 05:53:20.285592,False,0.0,2017-10-13 05:53:20.118307,0.030647,0.136638,0.167285,13879.3220612,13633.5134269,7110.02570405,7079.7859884,-30.23971565,-0.00425310918817,-0.425310918817,-245.8086343,-0.0177104208128,-1.77104208128,30.23971565,0.00425310918817,0.425310918817,245.8086343,0.0177104208128,1.77104208128,15,10.0,5.0,30.0,30.0,15,26.69085,0.167285,26.858135,cylinder surface
12910,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,15,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50103.6536755,0.78286958868,7168.03662702,13896.3463245,0.21713041132,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.980788,3.419942,2017-10-13 05:53:49.843578,27.40073,2017-10-13 05:53:48.911549,False,0.0,2017-10-13 05:53:48.826673,0.039029,0.045847,0.084876,13879.3220612,13896.3463245,7110.02570405,7168.03662702,58.01092297,0.00815903139942,0.815903139942,17.0242633,0.00122659184829,0.122659184829,58.01092297,0.00815903139942,0.815903139942,17.0242633,0.00122659184829,0.122659184829,15,10.0,5.0,30.0,30.0,15,27.40073,0.084876,27.485606,cylinder volume
12912,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,15,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50297.3336438,0.785895838184,7108.12887602,13702.6663562,0.214104161816,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.524871,5.732821,2017-10-13 05:54:19.083907,29.257692,2017-10-13 05:54:18.181427,False,0.0,2017-10-13 05:54:18.100180,0.047686,0.033561,0.081247,13879.3220612,13702.6663562,7110.02570405,7108.12887602,-1.89682803,-0.000266782162112,-0.0266782162112,-176.655705,-0.0127279779388,-1.27279779388,1.89682803,0.000266782162112,0.0266782162112,176.655705,0.0127279779388,1.27279779388,15,10.0,5.0,30.0,30.0,15,29.257692,0.081247,29.338939,cylinder surface + sphere error
12914,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error + join error,True,False,1.0,element number cylinder surface + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,15,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50215.9991392,0.78462498655,7145.4565635,13784.0008608,0.21537501345,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.447608,4.52369,2017-10-13 05:54:50.206238,27.971298,2017-10-13 05:54:49.257123,False,0.0,2017-10-13 05:54:49.189250,0.023032,0.044841,0.067873,13879.3220612,13784.0008608,7110.02570405,7145.4565635,35.43085945,0.00498322522657,0.498322522657,-95.3212004,-0.00686785708839,-0.686785708839,35.43085945,0.00498322522657,0.498322522657,95.3212004,0.00686785708839,0.686785708839,15,10.0,5.0,30.0,30.0,15,27.971298,0.067873,28.039171,cylinder surface + sphere error + join error
12916,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume + sphere error + join error,True,False,1.0,element number cylinder volume + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,15,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50120.3722094,0.783130815772,7164.73044777,13879.6277906,0.216869184228,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.44777,5.018859,2017-10-13 05:55:19.967284,28.466629,2017-10-13 05:55:19.045255,False,0.0,2017-10-13 05:55:18.978881,0.023225,0.043149,0.066374,13879.3220612,13879.6277906,7110.02570405,7164.73044777,54.70474372,0.00769402896657,0.769402896657,0.305729399999,2.2027689728e-05,0.0022027689728,54.70474372,0.00769402896657,0.769402896657,0.305729399999,2.2027689728e-05,0.0022027689728,15,10.0,5.0,30.0,30.0,15,28.466629,0.066374,28.533003,cylinder volume + sphere error + join error
12918,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface,True,False,1.0,element number cylinder surface,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,25,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50207.1669433,0.78448698349,7099.71787151,13792.8330567,0.21551301651,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.432775,9.728859,2017-10-13 05:55:50.231866,33.161634,2017-10-13 05:55:49.305401,False,0.0,2017-10-13 05:55:49.236977,0.023521,0.044903,0.068424,13879.3220612,13792.8330567,7110.02570405,7099.71787151,-10.30783254,-0.00144976023562,-0.144976023562,-86.4890045,-0.0062315006539,-0.62315006539,10.30783254,0.00144976023562,0.144976023562,86.4890045,0.0062315006539,0.62315006539,25,10.0,5.0,30.0,30.0,25,33.161634,0.068424,33.230058,cylinder surface
12920,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,25,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50112.6442571,0.783010066517,7131.24890064,13887.3557429,0.216989933483,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.693175,9.55319,2017-10-13 05:56:25.239175,33.246365,2017-10-13 05:56:24.306517,False,0.0,2017-10-13 05:56:24.221058,0.024515,0.060944,0.085459,13879.3220612,13887.3557429,7110.02570405,7131.24890064,21.22319659,0.0029849676321,0.29849676321,8.0336817,0.000578823782932,0.0578823782932,21.22319659,0.0029849676321,0.29849676321,8.0336817,0.000578823782932,0.0578823782932,25,10.0,5.0,30.0,30.0,25,33.246365,0.085459,33.331824,cylinder volume
12922,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,25,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50181.3099023,0.784082967223,7110.23172709,13818.6900977,0.215917032777,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.728251,13.503423,2017-10-13 05:57:00.373870,37.231674,2017-10-13 05:56:59.438428,False,0.0,2017-10-13 05:56:59.330975,0.033703,0.07375,0.107453,13879.3220612,13818.6900977,7110.02570405,7110.23172709,0.20602304,2.89764128255e-05,0.00289764128255,-60.6319635,-0.00436851045265,-0.436851045265,0.20602304,2.89764128255e-05,0.00289764128255,60.6319635,0.00436851045265,0.436851045265,25,10.0,5.0,30.0,30.0,25,37.231674,0.107453,37.339127,cylinder surface + sphere error
12924,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error + join error,True,False,1.0,element number cylinder surface + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,25,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50152.546924,0.783633545687,7123.36781749,13847.453076,0.216366454313,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.457991,12.366222,2017-10-13 05:57:39.466764,35.824213,2017-10-13 05:57:38.532217,False,0.0,2017-10-13 05:57:38.425889,0.023622,0.082706,0.106328,13879.3220612,13847.453076,7110.02570405,7123.36781749,13.34211344,0.00187652112599,0.187652112599,-31.8689852,-0.00229614854814,-0.229614854814,13.34211344,0.00187652112599,0.187652112599,31.8689852,0.00229614854814,0.229614854814,25,10.0,5.0,30.0,30.0,25,35.824213,0.106328,35.930541,cylinder surface + sphere error + join error
12926,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume + sphere error + join error,True,False,1.0,element number cylinder volume + sphere error + join error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,25,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50120.0308946,0.783125482728,7129.84246519,13879.9691054,0.216874517272,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.382628,13.135526,2017-10-13 05:58:17.181649,36.518154,2017-10-13 05:58:16.223256,False,0.0,2017-10-13 05:58:16.102051,0.025095,0.09611,0.121205,13879.3220612,13879.9691054,7110.02570405,7129.84246519,19.81676114,0.00278715745412,0.278715745412,0.647044199997,4.66192943102e-05,0.00466192943102,19.81676114,0.00278715745412,0.278715745412,0.647044199997,4.66192943102e-05,0.00466192943102,25,10.0,5.0,30.0,30.0,25,36.518154,0.121205,36.639359,cylinder volume + sphere error + join error
12928,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface,True,False,1.0,element number cylinder surface,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,35,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50164.3884953,0.78381857024,7104.88680568,13835.6115047,0.21618142976,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,24.111347,19.343145,2017-10-13 05:58:55.684692,43.454492,2017-10-13 05:58:54.688881,False,0.0,2017-10-13 05:58:54.584231,0.023278,0.081372,0.10465,13879.3220612,13835.6115047,7110.02570405,7104.88680568,-5.13889837,-0.000722767903226,-0.0722767903226,-43.7105565,-0.00314932936258,-0.314932936258,5.13889837,0.000722767903226,0.0722767903226,43.7105565,0.00314932936258,0.314932936258,35,10.0,5.0,30.0,30.0,35,43.454492,0.10465,43.559142,cylinder surface
12930,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder volume,True,False,1.0,element number cylinder volume,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,35,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50116.1804261,0.783065319158,7120.94008326,13883.8195739,0.216934680842,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.420302,19.49233,2017-10-13 05:59:41.026332,42.912632,2017-10-13 05:59:40.081989,False,0.0,2017-10-13 05:59:39.953230,0.024251,0.104508,0.128759,13879.3220612,13883.8195739,7110.02570405,7120.94008326,10.91437921,0.00153506888221,0.153506888221,4.4975127,0.000324044119746,0.0324044119746,10.91437921,0.00153506888221,0.153506888221,4.4975127,0.000324044119746,0.0324044119746,35,10.0,5.0,30.0,30.0,35,42.912632,0.128759,43.041391,cylinder volume
12932,False,False,True,True,False,"[200.0, 200.0, 200.0]","[200.0, 200.0, 200.0]","[0.2, 0.2, 0.2]",~/teigen_data/{seriesn:03d}/data{:06d}.jpg,~/teigen_data/005/data{:06d}.jpg,5.0,3,30,False,10.0,5.0,2.0,False,5.0,True,0.0,10,False,30.0,False,10.0,1.0,10.0,0.0,False,0.0,0.1,False,30.0,5.0,3.0,True,0.1,True,110,True,0.5,30,False,10.0,5.0,2.0,False,5.0,True,0,cylinder surface + sphere error,True,False,1.0,element number cylinder surface + sphere error,~/teigen_data/output_rows.csv,element number,True,20.0,True,1.0,"[195, 190, 200, 30]","[0.4, 0.7, 1.0, 1.3]",True,35,False,0.0,0.02,1.0,30.0,0.0,40.0,uint8,,64000.0,15.0,72.6791917687,0.00113561237139,,50150.6345991,0.78360366561,7110.80445143,13849.3654009,0.21639633439,7110.02570405,0.111094151626,13879.3220612,0.216864407206,2017-10-12 13:23:56.970722,True,23.845914,26.799079,2017-10-13 06:00:25.825862,50.644993,2017-10-13 06:00:24.895947,False,0.0,2017-10-13 06:00:24.767457,0.023598,0.104892,0.12849,13879.3220612,13849.3654009,7110.02570405,7110.80445143,0.77874738,0.000109528068169,0.0109528068169,-29.9566603,-0.0021583662493,-0.21583662493,0.77874738,0.000109528068169,0.0109528068169,29.9566603,0.0021583662493,0.21583662493,35,10.0,5.0,30.0,30.0,35,50.644993,0.12849,50.773483,cylinder surface + sphere error
